date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-01-05,6.59,6.59,6.53,6.5,269467.0,-0.05,-0.76,6.52,6.404,6.379,365482.08,307481.0,294054.24
2018-01-04,6.52,6.64,6.58,6.49,382602.59,0.04,0.61,6.49,6.382,6.37,390233.26,304529.83,298198.84
2018-01-03,6.59,6.68,6.54,6.52,395555.59,-0.06,-0.91,6.428,6.348,6.364,373030.11,286546.44,314556.41
2018-01-02,6.35,6.62,6.6,6.34,574057.38,0.25,3.94,6.37,6.327,6.369,329378.93,269186.21,322662.59
2017-12-29,6.37,6.41,6.35,6.33,205727.84,-0.03,-0.47,6.294,6.302,6.377,248262.27,235997.04,320143.74
2017-12-28,6.23,6.4,6.38,6.23,393222.88,0.11,1.75,6.288,6.29,6.399,249479.91,248392.79,342002.2
2017-12-27,6.23,6.36,6.27,6.21,296586.84,0.02,0.32,6.274,6.288,6.425,218826.39,231575.69,352175.96
2017-12-26,6.21,6.26,6.25,6.17,177299.69,0.03,0.48,6.268,6.302,6.462,200062.76,229155.1,391779.19
2017-12-25,6.3,6.31,6.22,6.2,168474.08,-0.1,-1.58,6.284,6.312,6.49,208993.49,244810.59,421594.68
2017-12-22,6.33,6.35,6.32,6.28,211816.08,0.01,0.16,6.31,6.339,6.51,223731.81,260781.5,438983.29
2017-12-21,6.22,6.35,6.31,6.21,239955.28,0.07,1.12,6.292,6.353,6.524,247305.66,280627.48,451481.34
2017-12-20,6.3,6.32,6.24,6.2,202768.69,-0.09,-1.42,6.302,6.357,6.536,244324.99,291867.85,479143.38
2017-12-19,6.35,6.35,6.33,6.27,221953.31,-0.02,-0.32,6.336,6.379,6.548,258247.44,342566.38,492720.91
2017-12-18,6.29,6.36,6.35,6.23,242165.7,0.12,1.93,6.34,6.41,6.548,280627.69,376138.98,502343.37
2017-12-15,6.34,6.35,6.23,6.19,329685.31,-0.13,-2.04,6.368,6.451,6.544,297831.19,404290.44,519253.14
